RowID,Station Code,DateTimeStamp,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlFluor,F_ChlFluor,Depth,F_Depth,VertPosm
5402,NOCCMSWQ,03/12/2016 00:00, ,0,CMS Pier,0,5.8,19.3,0,37.77,0,24.0,0,112.8,0,9.0,0,,<0> [SIC] (CCU),-92.7,17,0,7.75,0,1.15,0,1.151
5403,NOCCMSWQ,03/12/2016 00:15, ,0,CMS Pier,0,5.8,19.2,0,38.97,0,24.9,0,110.7,0,8.8,0,,<0> [SIC] (CCU),-91.7,15,0,9,0,1.23,0,1.235
5404,NOCCMSWQ,03/12/2016 00:30, ,0,CMS Pier,0,5.8,19.1,0,39.99,0,25.6,0,109.6,0,8.7,0,,<0> [SIC] (CCU),-91.3,15,0,10.67,0,1.32,0,1.325
5405,NOCCMSWQ,03/12/2016 00:45, ,0,CMS Pier,0,5.8,19.0,0,41.17,0,26.4,0,109.3,0,8.7,0,,<0> [SIC] (CCU),-91.2,12,0,8.88,0,1.41,0,1.407
5406,NOCCMSWQ,03/12/2016 01:00, ,0,CMS Pier,0,5.8,18.9,0,42.35,0,27.3,0,109.6,0,8.7,0,,<0> [SIC] (CCU),-91.2,11,0,6.85,0,1.49,0,1.492
5407,NOCCMSWQ,03/12/2016 01:15, ,0,CMS Pier,0,5.8,18.8,0,43.61,0,28.2,0,110.2,0,8.7,0,,<0> [SIC] (CCU),-91.6,9,0,7.51,0,1.58,0,1.581
5408,NOCCMSWQ,03/12/2016 01:30, ,0,CMS Pier,0,5.8,18.6,0,45.38,0,29.5,0,110.3,0,8.7,0,,<0> [SIC] (CCU),-92.1,8,0,6.85,0,1.66,0,1.66
5409,NOCCMSWQ,03/12/2016 01:45, ,0,CMS Pier,0,5.8,17.9,0,47.17,0,30.7,0,107.6,0,8.5,0,,<0> [SIC] (CCU),-91.7,7,0,9.6,0,1.73,0,1.736
5410,NOCCMSWQ,03/12/2016 02:00, ,0,CMS Pier,0,5.8,17.2,0,48.63,0,31.8,0,104.6,0,8.3,0,,<0> [SIC] (CCU),-91.4,7,0,6.51,0,1.80,0,1.803
5411,NOCCMSWQ,03/12/2016 02:15, ,0,CMS Pier,0,5.8,16.4,0,49.62,0,32.5,0,101.9,0,8.2,0,,<0> [SIC] (CCU),-91.4,6,0,9.39,0,1.87,0,1.867
5412,NOCCMSWQ,03/12/2016 02:30, ,0,CMS Pier,0,5.8,15.9,0,50.20,0,32.9,0,100.5,0,8.1,0,,<0> [SIC] (CCU),-91.5,6,0,16.37,0,1.92,0,1.924
5413,NOCCMSWQ,03/12/2016 02:45, ,0,CMS Pier,0,5.8,15.5,0,50.72,0,33.3,0,99.2,0,8.1,0,,<0> [SIC] (CCU),-91.7,6,0,5.19,0,1.97,0,1.966
5414,NOCCMSWQ,03/12/2016 03:00, ,0,CMS Pier,0,5.8,15.2,0,51.01,0,33.5,0,98.2,0,8.0,0,,<0> [SIC] (CCU),-91.8,5,0,5.87,0,2.00,0,2.002
5415,NOCCMSWQ,03/12/2016 03:15, ,0,CMS Pier,0,5.8,15.0,0,51.27,0,33.7,0,97.1,0,8.0,0,,<0> [SIC] (CCU),-91.8,4,0,5.3,0,2.02,0,2.018
5416,NOCCMSWQ,03/12/2016 03:30, ,0,CMS Pier,0,5.8,14.8,0,51.40,0,33.8,0,96.4,0,7.9,0,,<0> [SIC] (CCU),-91.9,3,0,6.37,0,2.01,0,2.007
5417,NOCCMSWQ,03/12/2016 03:45, ,0,CMS Pier,0,5.8,15.1,0,51.06,0,33.5,0,98.1,0,8.0,0,,<0> [SIC] (CCU),-91.9,3,0,4.92,0,1.98,0,1.973
5418,NOCCMSWQ,03/12/2016 04:00, ,0,CMS Pier,0,5.8,15.7,0,50.22,0,32.9,0,99.9,0,8.1,0,,<0> [SIC] (CCU),-91.9,3,0,4.85,0,1.93,0,1.926
5419,NOCCMSWQ,03/12/2016 04:15, ,0,CMS Pier,0,5.8,16.6,0,49.04,0,32.1,0,101.6,0,8.2,0,,<0> [SIC] (CCU),-91.6,7,0,5.06,0,1.88,0,1.875
5420,NOCCMSWQ,03/12/2016 04:30, ,0,CMS Pier,0,5.8,17.0,0,48.06,0,31.4,0,102.2,0,8.2,0,,<0> [SIC] (CCU),-91.6,4,0,3.56,0,1.81,0,1.805
5421,NOCCMSWQ,03/12/2016 04:45, ,0,CMS Pier,0,5.8,17.6,0,45.92,0,29.8,0,102.2,0,8.2,0,,<0> [SIC] (CCU),-91.3,4,0,5.04,0,1.75,0,1.745
5422,NOCCMSWQ,03/12/2016 05:00, ,0,CMS Pier,0,5.8,18.1,0,44.04,0,28.5,0,101.5,0,8.1,0,,<0> [SIC] (CCU),-90.2,5,0,5.38,0,1.68,0,1.681
5423,NOCCMSWQ,03/12/2016 05:15, ,0,CMS Pier,0,5.8,18.3,0,43.09,0,27.8,0,104.0,0,8.3,0,,<0> [SIC] (CCU),-91,5,0,5.62,0,1.62,0,1.616
5424,NOCCMSWQ,03/12/2016 05:30, ,0,CMS Pier,0,5.8,18.4,0,42.23,0,27.2,0,104.8,0,8.4,0,,<0> [SIC] (CCU),-91.3,6,0,5.48,0,1.55,0,1.55
5425,NOCCMSWQ,03/12/2016 05:45, ,0,CMS Pier,0,5.8,18.4,0,42.17,0,27.1,0,102.9,0,8.2,0,,<0> [SIC] (CCU),-90.5,7,0,5.23,0,1.48,0,1.483
5426,NOCCMSWQ,03/12/2016 06:00, ,0,CMS Pier,0,5.8,18.4,0,42.06,0,27.1,0,99.5,0,8.0,0,,<0> [SIC] (CCU),-89.1,7,0,4.91,0,1.41,0,1.409
5427,NOCCMSWQ,03/12/2016 06:15, ,0,CMS Pier,0,5.8,18.4,0,41.59,0,26.7,0,101.3,0,8.1,0,,<0> [SIC] (CCU),-90,7,0,4.53,0,1.33,0,1.329
5428,NOCCMSWQ,03/12/2016 06:30, ,0,CMS Pier,0,5.8,18.4,0,41.12,0,26.4,0,100.4,0,8.1,0,,<0> [SIC] (CCU),-89.8,6,0,4.75,0,1.25,0,1.246
5429,NOCCMSWQ,03/12/2016 06:45, ,0,CMS Pier,0,5.8,18.3,0,40.76,0,26.1,0,100.1,0,8.1,0,,<0> [SIC] (CCU),-89.8,7,0,4.3,0,1.17,0,1.164
5430,NOCCMSWQ,03/12/2016 07:00, ,0,CMS Pier,0,5.8,18.1,0,40.84,0,26.2,0,100.2,0,8.1,0,,<0> [SIC] (CCU),-89.9,7,0,4.93,0,1.08,0,1.081
5431,NOCCMSWQ,03/12/2016 07:15, ,0,CMS Pier,0,5.8,18.2,0,39.93,0,25.5,0,99.7,0,8.1,0,,<0> [SIC] (CCU),-89.8,6,0,4.86,0,1.00,0,0.996
5432,NOCCMSWQ,03/12/2016 07:30, ,0,CMS Pier,0,5.8,18.1,0,39.70,0,25.4,0,99.1,0,8.0,0,,<0> [SIC] (CCU),-89.7,7,0,4.98,0,0.91,0,0.91
5433,NOCCMSWQ,03/12/2016 07:45, ,0,CMS Pier,0,5.8,18.0,0,40.23,0,25.8,0,98.7,0,8.0,0,,<0> [SIC] (CCU),-89,6,0,4.84,0,0.82,0,0.823
5434,NOCCMSWQ,03/12/2016 08:00, ,0,CMS Pier,0,5.8,18.0,0,39.69,0,25.4,0,97.9,0,8.0,0,,<0> [SIC] (CCU),-89,6,0,4.92,0,0.74,0,0.74
5435,NOCCMSWQ,03/12/2016 08:15, ,0,CMS Pier,0,5.8,18.0,0,39.54,0,25.3,0,97.2,0,7.9,0,,<0> [SIC] (CCU),-88.5,6,0,5.12,0,0.66,0,0.656
5436,NOCCMSWQ,03/12/2016 08:30, ,0,CMS Pier,0,5.8,17.9,0,39.40,0,25.2,0,96.3,0,7.9,0,,<0> [SIC] (CCU),-88,6,0,4.74,0,0.57,0,0.57
5437,NOCCMSWQ,03/12/2016 08:45, ,0,CMS Pier,0,5.8,17.8,0,39.54,0,25.3,0,95.9,0,7.8,0,,<0> [SIC] (CCU),-88,7,0,5.47,0,0.50,0,0.495
5438,NOCCMSWQ,03/12/2016 09:00, ,0,CMS Pier,0,5.8,17.7,0,39.07,0,24.9,0,94.7,0,7.8,0,,<0> [SIC] (CCU),-87.7,8,0,4.94,0,0.44,0,0.439
5439,NOCCMSWQ,03/12/2016 09:15, ,0,CMS Pier,0,5.8,17.7,0,39.63,0,25.3,0,94.5,0,7.7,0,,<0> [SIC] (CCU),-86.5,6,0,5.19,0,0.40,0,0.397
5440,NOCCMSWQ,03/12/2016 09:30, ,0,CMS Pier,0,5.8,17.6,0,39.27,0,25.1,0,92.4,0,7.6,0,,<0> [SIC] (CCU),-85.9,6,0,5.3,0,0.38,0,0.378
5441,NOCCMSWQ,03/12/2016 09:45, ,0,CMS Pier,0,5.8,17.4,0,38.41,0,24.5,0,91.4,0,7.6,0,,<0> [SIC] (CCU),-86.6,7,0,5.44,0,0.41,0,0.41
5442,NOCCMSWQ,03/12/2016 10:00, ,0,CMS Pier,0,5.8,17.2,0,38.04,0,24.2,0,90.1,0,7.5,0,,<0> [SIC] (CCU),-86.5,7,0,5.5,0,0.46,0,0.466
5443,NOCCMSWQ,03/12/2016 10:15, ,0,CMS Pier,0,5.8,17.2,0,38.26,0,24.4,0,89.0,0,7.4,0,,<0> [SIC] (CCU),-85.5,7,0,4.89,0,0.54,0,0.543
5444,NOCCMSWQ,03/12/2016 10:30, ,0,CMS Pier,0,5.8,17.1,0,37.64,0,23.9,0,88.3,0,7.4,0,,<0> [SIC] (CCU),-85.7,7,0,4.6,0,0.62,0,0.617
5445,NOCCMSWQ,03/12/2016 10:45, ,0,CMS Pier,0,5.8,17.1,0,37.67,0,24.0,0,88.2,0,7.4,0,,<0> [SIC] (CCU),-85.7,6,0,4.69,0,0.68,0,0.679
5446,NOCCMSWQ,03/12/2016 11:00, ,0,CMS Pier,0,5.8,17.1,0,37.72,0,24.0,0,87.6,0,7.3,0,,<0> [SIC] (CCU),-85.4,7,0,4.76,0,0.74,0,0.735
5447,NOCCMSWQ,03/12/2016 11:15, ,0,CMS Pier,0,5.8,17.2,0,37.84,0,24.1,0,87.5,0,7.3,0,,<0> [SIC] (CCU),-85.5,7,0,4.81,0,0.80,0,0.8
5448,NOCCMSWQ,03/12/2016 11:30, ,0,CMS Pier,0,5.8,17.3,0,38.16,0,24.3,0,87.7,0,7.3,0,,<0> [SIC] (CCU),-85.5,8,0,4.92,0,0.87,0,0.872
5449,NOCCMSWQ,03/12/2016 11:45, ,0,CMS Pier,0,5.8,17.4,0,38.48,0,24.5,0,88.4,0,7.3,0,,<0> [SIC] (CCU),-85.7,10,0,4.89,0,0.95,0,0.953
5450,NOCCMSWQ,03/12/2016 12:00, ,0,CMS Pier,0,5.8,17.5,0,39.14,0,25.0,0,89.0,0,7.3,0,,<0> [SIC] (CCU),-85.7,11,0,5,0,1.04,0,1.042
5451,NOCCMSWQ,03/12/2016 12:15, ,0,CMS Pier,0,5.8,17.5,0,39.76,0,25.4,0,89.7,0,7.4,0,,<0> [SIC] (CCU),-86,11,0,4.74,0,1.12,0,1.119
5452,NOCCMSWQ,03/12/2016 12:30, ,0,CMS Pier,0,5.8,17.5,0,40.59,0,26.0,0,89.6,0,7.3,0,,<0> [SIC] (CCU),-85.8,9,0,4.72,0,1.19,0,1.193
5453,NOCCMSWQ,03/12/2016 12:45, ,0,CMS Pier,0,5.8,17.5,0,41.59,0,26.7,0,89.9,0,7.3,0,,<0> [SIC] (CCU),-85.8,9,0,4.21,0,1.26,0,1.263
5454,NOCCMSWQ,03/12/2016 13:00, ,0,CMS Pier,0,5.8,17.5,0,42.49,0,27.4,0,90.3,0,7.3,0,,<0> [SIC] (CCU),-86,8,0,4.44,0,1.34,0,1.343
5455,NOCCMSWQ,03/12/2016 13:15, ,0,CMS Pier,0,5.8,17.4,0,43.31,0,28.0,0,91.0,0,7.4,0,,<0> [SIC] (CCU),-86.5,8,0,4.39,0,1.42,0,1.423
5456,NOCCMSWQ,03/12/2016 13:30, ,0,CMS Pier,0,5.8,17.4,0,43.91,0,28.4,0,91.2,0,7.4,0,,<0> [SIC] (CCU),-86.6,6,0,4.34,0,1.49,0,1.495
5457,NOCCMSWQ,03/12/2016 13:45, ,0,CMS Pier,0,5.8,17.2,0,45.01,0,29.2,0,91.3,0,7.4,0,,<0> [SIC] (CCU),-86.9,7,0,4.09,0,1.57,0,1.574
5458,NOCCMSWQ,03/12/2016 14:00, ,0,CMS Pier,0,5.8,17.0,0,46.42,0,30.2,0,91.8,0,7.4,0,,<0> [SIC] (CCU),-87.2,7,0,3.88,0,1.65,0,1.633
5459,NOCCMSWQ,03/12/2016 14:15, ,0,CMS Pier,0,5.8,16.7,0,47.31,0,30.8,0,92.4,0,7.5,0,,<0> [SIC] (CCU),-87.8,5,0,3.76,0,1.72,0,1.725
5460,NOCCMSWQ,03/12/2016 14:30, ,0,CMS Pier,0,5.8,16.2,0,48.95,0,32.0,0,93.7,0,7.6,0,,<0> [SIC] (CCU),-88.8,4,0,3.33,0,1.79,0,1.791
5461,NOCCMSWQ,03/12/2016 14:45, ,0,CMS Pier,0,5.8,15.8,0,49.64,0,32.5,0,94.2,0,7.7,0,,<0> [SIC] (CCU),-89.6,4,0,3.55,0,1.85,0,1.851
5462,NOCCMSWQ,03/12/2016 15:00, ,0,CMS Pier,0,5.8,15.5,0,50.27,0,33.0,0,94.6,0,7.7,0,,<0> [SIC] (CCU),-90.2,4,0,3.45,0,1.91,0,1.905
5463,NOCCMSWQ,03/12/2016 15:15, ,0,CMS Pier,0,5.8,15.3,0,50.51,0,33.1,0,94.9,0,7.8,0,,<0> [SIC] (CCU),-90.7,3,0,2.96,0,1.94,0,1.943
5464,NOCCMSWQ,03/12/2016 15:30, ,0,CMS Pier,0,5.8,15.0,0,51.00,0,33.5,0,94.9,0,7.8,0,,<0> [SIC] (CCU),-91.2,3,0,2.67,0,1.97,0,1.968
5465,NOCCMSWQ,03/12/2016 15:45, ,0,CMS Pier,0,5.8,14.9,0,51.21,0,33.7,0,94.9,0,7.8,0,,<0> [SIC] (CCU),-91.5,3,0,2.37,0,1.97,0,1.968
5466,NOCCMSWQ,03/12/2016 16:00, ,0,CMS Pier,0,5.8,14.7,0,51.43,0,33.8,0,95.1,0,7.8,0,,<0> [SIC] (CCU),-91.7,2,0,2.89,0,1.94,0,1.943
5467,NOCCMSWQ,03/12/2016 16:15, ,0,CMS Pier,0,5.8,15.3,0,50.85,0,33.4,0,97.4,0,8.0,0,,<0> [SIC] (CCU),-91.8,5,0,2.27,0,1.90,0,1.899
5468,NOCCMSWQ,03/12/2016 16:30, ,0,CMS Pier,0,5.8,15.7,0,50.38,0,33.1,0,98.1,0,8.0,0,,<0> [SIC] (CCU),-91.5,4,0,1.86,0,1.85,0,1.845
5469,NOCCMSWQ,03/12/2016 16:45, ,0,CMS Pier,0,5.8,15.8,0,50.20,0,32.9,0,98.7,0,8.0,0,,<0> [SIC] (CCU),-91.5,4,0,2.24,0,1.78,0,1.784
5470,NOCCMSWQ,03/12/2016 17:00, ,0,CMS Pier,0,5.8,16.8,0,48.33,0,31.6,0,99.4,0,8.0,0,,<0> [SIC] (CCU),-90.6,4,0,2.71,0,1.72,0,1.722
5471,NOCCMSWQ,03/12/2016 17:15, ,0,CMS Pier,0,5.8,17.8,0,46.98,0,30.6,0,103.3,0,8.2,0,,<0> [SIC] (CCU),-90.6,7,0,3.18,0,1.66,0,1.658
5472,NOCCMSWQ,03/12/2016 17:30, ,0,CMS Pier,0,5.8,18.4,0,45.66,0,29.7,0,103.7,0,8.2,0,,<0> [SIC] (CCU),-90.2,4,0,2.95,0,1.59,0,1.591
5473,NOCCMSWQ,03/12/2016 17:45, ,0,CMS Pier,0,5.8,18.6,0,44.04,0,28.5,0,104.2,0,8.2,0,,<0> [SIC] (CCU),-90.2,4,0,3.27,0,1.52,0,1.522
5474,NOCCMSWQ,03/12/2016 18:00, ,0,CMS Pier,0,5.8,18.5,0,44.23,0,28.6,0,106.4,0,8.4,0,,<0> [SIC] (CCU),-91.1,5,0,3.49,0,1.45,0,1.446
5475,NOCCMSWQ,03/12/2016 18:15, ,0,CMS Pier,0,5.8,18.8,0,43.27,0,27.9,0,107.0,0,8.4,0,,<0> [SIC] (CCU),-91,8,0,4.14,0,1.37,0,1.368
5476,NOCCMSWQ,03/12/2016 18:30, ,0,CMS Pier,0,5.8,18.9,0,43.33,0,28.0,0,108.1,0,8.5,0,,<0> [SIC] (CCU),-91.4,6,0,4.12,0,1.29,0,1.288
5477,NOCCMSWQ,03/12/2016 18:45, ,0,CMS Pier,0,5.8,18.9,0,43.11,0,27.8,0,109.4,0,8.6,0,,<0> [SIC] (CCU),-91.9,44,0,4.52,0,1.21,0,1.201
5478,NOCCMSWQ,03/12/2016 19:00, ,0,CMS Pier,0,5.8,19.2,0,42.24,0,27.2,0,111.0,0,8.7,0,,<0> [SIC] (CCU),-92.1,11,0,4.86,0,1.12,0,1.123
5479,NOCCMSWQ,03/12/2016 19:15, ,0,CMS Pier,0,5.8,19.2,0,42.18,0,27.2,0,110.3,0,8.7,0,,<0> [SIC] (CCU),-91.7,8,0,4.81,0,1.04,0,1.036
5480,NOCCMSWQ,03/12/2016 19:30, ,0,CMS Pier,0,5.8,19.4,0,41.95,0,27.0,0,111.8,0,8.8,0,,<0> [SIC] (CCU),-92.6,10,0,5.62,0,0.95,0,0.954
5481,NOCCMSWQ,03/12/2016 19:45, ,0,CMS Pier,0,5.8,19.5,0,41.27,0,26.5,0,113.4,0,8.9,0,,<0> [SIC] (CCU),-93,12,0,6.1,0,0.86,0,0.863
5482,NOCCMSWQ,03/12/2016 20:00, ,0,CMS Pier,0,5.8,19.6,0,41.22,0,26.5,0,115.0,0,9.0,0,,<0> [SIC] (CCU),-93.4,11,0,6.63,0,0.78,0,0.778
5483,NOCCMSWQ,03/12/2016 20:15, ,0,CMS Pier,0,5.8,19.8,0,41.33,0,26.5,0,116.1,0,9.1,0,,<0> [SIC] (CCU),-93.8,70,0,11.75,0,0.69,0,0.684
5484,NOCCMSWQ,03/12/2016 20:30, ,0,CMS Pier,0,5.8,20.1,0,41.60,0,26.7,0,117.6,0,9.1,0,,<0> [SIC] (CCU),-93.7,63,0,21.84,0,0.59,0,0.593
5485,NOCCMSWQ,03/12/2016 20:45, ,0,CMS Pier,0,5.8,20.4,0,41.76,0,26.8,0,118.9,0,9.2,0,,<0> [SIC] (CCU),-93.9,81,0,18.8,0,0.51,0,0.505
5486,NOCCMSWQ,03/12/2016 21:00, ,0,CMS Pier,0,5.8,20.4,0,41.47,0,26.6,0,117.3,0,9.1,0,,<0> [SIC] (CCU),-93.8,46,0,14.81,0,0.43,0,0.431
5487,NOCCMSWQ,03/12/2016 21:15, ,0,CMS Pier,0,5.8,20.7,0,41.90,0,26.9,0,116.4,0,8.9,0,,<0> [SIC] (CCU),-93.8,58,0,13.13,0,0.37,0,0.362
5488,NOCCMSWQ,03/12/2016 21:30, ,0,CMS Pier,0,5.8,20.3,0,40.86,0,26.2,0,116.1,0,9.0,0,,<0> [SIC] (CCU),-93.5,45,0,11.63,0,0.34,0,0.338
5489,NOCCMSWQ,03/12/2016 21:45, ,0,CMS Pier,0,5.8,19.9,0,39.81,0,25.5,0,115.7,0,9.1,0,,<0> [SIC] (CCU),-94.1,19,0,15.4,0,0.34,0,0.341
5490,NOCCMSWQ,03/12/2016 22:00, ,0,CMS Pier,0,5.8,19.8,0,39.51,0,25.3,0,115.2,0,9.1,0,,<0> [SIC] (CCU),-94.2,27,0,8.79,0,0.35,0,0.352
5491,NOCCMSWQ,03/12/2016 22:15, ,0,CMS Pier,0,5.8,19.7,0,39.12,0,25.0,0,114.4,0,9.0,0,,<0> [SIC] (CCU),-94.1,20,0,10.37,0,0.40,0,0.397
5492,NOCCMSWQ,03/12/2016 22:30, ,0,CMS Pier,0,5.8,19.8,0,39.39,0,25.2,0,112.6,0,8.9,0,,<0> [SIC] (CCU),-93.6,15,0,8.87,0,0.44,0,0.44
5493,NOCCMSWQ,03/12/2016 22:45, ,0,CMS Pier,0,5.8,19.8,0,39.44,0,25.2,0,111.7,0,8.8,0,,<0> [SIC] (CCU),-93.5,18,0,9.12,0,0.51,0,0.513
5494,NOCCMSWQ,03/12/2016 23:00, ,0,CMS Pier,0,5.8,19.9,0,38.73,0,24.7,0,117.2,0,9.2,0,,<0> [SIC] (CCU),-95.6,10,0,7.44,0,0.60,0,0.601
5495,NOCCMSWQ,03/12/2016 23:15, ,0,CMS Pier,0,5.8,19.8,0,38.67,0,24.7,0,116.3,0,9.2,0,,<0> [SIC] (CCU),-95.2,11,0,6.83,0,0.69,0,0.689
5496,NOCCMSWQ,03/12/2016 23:30, ,0,CMS Pier,0,5.8,19.7,0,38.62,0,24.6,0,115.7,0,9.1,0,,<0> [SIC] (CCU),-94.9,12,0,8.44,0,0.75,0,0.756
5497,NOCCMSWQ,03/12/2016 23:45, ,0,CMS Pier,0,5.8,19.7,0,38.63,0,24.6,0,116.2,0,9.2,0,,<0> [SIC] (CCU),-95,34,0,8.17,0,0.83,0,0.836
5498,NOCCMSWQ,03/13/2016 00:00, ,0,CMS Pier,0,5.8,19.7,0,38.92,0,24.8,0,116.8,0,9.2,0,,<0> [SIC] (CCU),-95.1,15,0,7.47,0,0.92,0,0.919
5499,NOCCMSWQ,03/13/2016 00:15, ,0,CMS Pier,0,5.8,19.8,0,39.40,0,25.2,0,116.7,0,9.2,0,,<0> [SIC] (CCU),-94.7,15,0,7.65,0,1.00,0,0.999
5500,NOCCMSWQ,03/13/2016 00:30, ,0,CMS Pier,0,5.8,19.8,0,39.92,0,25.5,0,115.1,0,9.0,0,,<0> [SIC] (CCU),-93.8,18,0,7.78,0,1.08,0,1.084
5501,NOCCMSWQ,03/13/2016 00:45, ,0,CMS Pier,0,5.8,19.9,0,40.98,0,26.3,0,113.7,0,8.9,0,,<0> [SIC] (CCU),-92.7,12,0,8.83,0,1.16,0,1.158
5502,NOCCMSWQ,03/13/2016 01:00, ,0,CMS Pier,0,5.8,19.8,0,41.96,0,27.0,0,113.0,0,8.8,0,,<0> [SIC] (CCU),-92.5,12,0,12.36,0,1.22,0,1.225
5503,NOCCMSWQ,03/13/2016 01:15, ,0,CMS Pier,0,5.8,19.7,0,42.66,0,27.5,0,112.5,0,8.8,0,,<0> [SIC] (CCU),-92.3,11,0,8.38,0,1.30,0,1.3
5504,NOCCMSWQ,03/13/2016 01:30, ,0,CMS Pier,0,5.8,19.5,0,43.78,0,28.3,0,112.4,0,8.7,0,,<0> [SIC] (CCU),-92.1,9,0,7.76,0,1.38,0,1.384
5505,NOCCMSWQ,03/13/2016 01:45, ,0,CMS Pier,0,5.8,19.4,0,44.49,0,28.8,0,112.2,0,8.7,0,,<0> [SIC] (CCU),-92,8,0,8.32,0,1.47,0,1.466
5506,NOCCMSWQ,03/13/2016 02:00, ,0,CMS Pier,0,5.8,19.2,0,45.35,0,29.4,0,111.7,0,8.7,0,,<0> [SIC] (CCU),-91.9,7,0,9.57,0,1.55,0,1.552
5507,NOCCMSWQ,03/13/2016 02:15, ,0,CMS Pier,0,5.8,18.9,0,46.47,0,30.2,0,110.0,0,8.5,0,,<0> [SIC] (CCU),-91.5,6,0,6.77,0,1.63,0,1.627
5508,NOCCMSWQ,03/13/2016 02:30, ,0,CMS Pier,0,5.8,18.4,0,47.90,0,31.3,0,108.9,0,8.5,0,,<0> [SIC] (CCU),-91.7,7,0,6.21,0,1.69,0,1.692
5509,NOCCMSWQ,03/13/2016 02:45, ,0,CMS Pier,0,5.8,17.7,0,49.14,0,32.2,0,105.0,0,8.3,0,,<0> [SIC] (CCU),-91.1,5,0,5.74,0,1.76,0,1.757
5510,NOCCMSWQ,03/13/2016 03:00, ,0,CMS Pier,0,5.8,17.0,0,49.93,0,32.8,0,102.2,0,8.1,0,,<0> [SIC] (CCU),-91.2,4,0,5.32,0,1.82,0,1.816
5511,NOCCMSWQ,03/13/2016 03:15, ,0,CMS Pier,0,5.8,16.4,0,50.45,0,33.1,0,100.2,0,8.0,0,,<0> [SIC] (CCU),-91.5,3,0,4.68,0,1.87,0,1.87
5512,NOCCMSWQ,03/13/2016 03:30, ,0,CMS Pier,0,5.8,16.0,0,50.82,0,33.4,0,98.6,0,7.9,0,,<0> [SIC] (CCU),-91.6,3,0,4.73,0,1.91,0,1.913
5513,NOCCMSWQ,03/13/2016 03:45, ,0,CMS Pier,0,5.8,15.7,0,51.15,0,33.6,0,97.2,0,7.9,0,,<0> [SIC] (CCU),-91.9,3,0,4.58,0,1.94,0,1.941
5514,NOCCMSWQ,03/13/2016 04:00, ,0,CMS Pier,0,5.8,15.3,0,51.46,0,33.8,0,96.2,0,7.8,0,,<0> [SIC] (CCU),-92.2,3,0,4.73,0,1.96,0,1.963
5515,NOCCMSWQ,03/13/2016 04:15, ,0,CMS Pier,0,5.8,15.2,0,51.56,0,33.9,0,95.9,0,7.8,0,,<0> [SIC] (CCU),-92.2,3,0,4.4,0,1.97,0,1.966
5516,NOCCMSWQ,03/13/2016 04:30, ,0,CMS Pier,0,5.8,15.2,0,51.58,0,33.9,0,92.9,0,7.6,0,,<0> [SIC] (CCU),-91.9,2,0,4.85,0,1.94,0,1.944
5517,NOCCMSWQ,03/13/2016 04:45, ,0,CMS Pier,0,5.8,15.5,0,51.21,0,33.7,0,96.2,0,7.8,0,,<0> [SIC] (CCU),-92.1,2,0,4.35,0,1.90,0,1.895
5518,NOCCMSWQ,03/13/2016 05:00, ,0,CMS Pier,0,5.8,16.7,0,49.96,0,32.8,0,100.7,0,8.0,0,,<0> [SIC] (CCU),-91.6,3,0,5.1,0,1.84,0,1.837
5519,NOCCMSWQ,03/13/2016 05:15, ,0,CMS Pier,0,5.8,16.9,0,49.39,0,32.4,0,100.0,0,8.0,0,,<0> [SIC] (CCU),-91.3,3,0,4.52,0,1.78,0,1.776
5520,NOCCMSWQ,03/13/2016 05:30, ,0,CMS Pier,0,5.8,17.7,0,47.03,0,30.6,0,101.9,0,8.1,0,,<0> [SIC] (CCU),-91.2,4,0,4.12,0,1.72,0,1.72
5521,NOCCMSWQ,03/13/2016 05:45, ,0,CMS Pier,0,5.8,18.2,0,45.75,0,29.7,0,103.6,0,8.2,0,,<0> [SIC] (CCU),-91.1,5,0,5.77,0,1.66,0,1.662
5522,NOCCMSWQ,03/13/2016 06:00, ,0,CMS Pier,0,5.8,18.8,0,44.12,0,28.5,0,105.7,0,8.3,0,,<0> [SIC] (CCU),-91.4,5,0,6.16,0,1.60,0,1.601
5523,NOCCMSWQ,03/13/2016 06:15, ,0,CMS Pier,0,5.8,18.8,0,42.95,0,27.7,0,104.1,0,8.2,0,,<0> [SIC] (CCU),-91.2,6,0,5.47,0,1.54,0,1.536
5524,NOCCMSWQ,03/13/2016 06:30, ,0,CMS Pier,0,5.8,18.7,0,42.89,0,27.7,0,104.6,0,8.3,0,,<0> [SIC] (CCU),-91.3,5,0,5.86,0,1.47,0,1.471
5525,NOCCMSWQ,03/13/2016 06:45, ,0,CMS Pier,0,5.8,18.6,0,42.76,0,27.6,0,103.3,0,8.2,0,,<0> [SIC] (CCU),-90.9,5,0,5.19,0,1.41,0,1.403
5526,NOCCMSWQ,03/13/2016 07:00, ,0,CMS Pier,0,5.8,18.7,0,42.16,0,27.1,0,101.9,0,8.1,0,,<0> [SIC] (CCU),-90.4,8,0,5.06,0,1.33,0,1.329
5527,NOCCMSWQ,03/13/2016 07:15, ,0,CMS Pier,0,5.8,18.5,0,41.85,0,26.9,0,103.2,0,8.2,0,,<0> [SIC] (CCU),-91.1,7,0,5.63,0,1.25,0,1.253
