% 
% Platform OCP1
% Location 34 28.580 deg N  77 16.783 deg W
% Quality  1 = good, 2 = suspect, 3 = suspect
% 
% Depth  0 m
%
# sea_surface_wave_significant_height (m)
# sea_surface_wave_from_direction (deg N)
# sea_surface_dominant_wave_period (s)
%
timestamp_utc,sea_surface_wave_significant_height,sea_surface_wave_from_direction,sea_surface_dominant_wave_period
2013-01-18 11:50:00,0.29,187,8.2
2013-01-18 12:50:00,0.35,179,8.8
2013-01-18 13:50:00,0.28,184,7.7
2013-01-18 14:50:00,0.27,157,6.9
2013-01-18 15:50:00,0.27,174,8.2
2013-01-18 16:50:00,0.3,177,7.7
2013-01-18 17:50:00,0.3,173,8.2
2013-01-18 18:50:00,0.29,163,11.1
2013-01-18 19:50:00,0.27,168,13.4
2013-01-18 20:50:00,0.29,147,12.1
2013-01-18 21:50:00,0.29,163,12.1
2013-01-18 22:50:00,0.3,154,12.1
2013-01-18 23:50:00,0.34,149,12.1
2013-01-19 00:50:00,0.28,156,12.1
2013-01-19 01:50:00,0.32,168,11.1
2013-01-19 02:50:00,0.29,155,11.1
2013-01-19 03:50:00,0.33,97,11.1
2013-01-19 04:50:00,0.36,227,5.7
2013-01-19 05:50:00,0.35,121,12.1
2013-01-19 06:50:00,0.34,154,12.1
2013-01-19 07:50:00,0.27,331,8.2
2013-01-19 08:50:00,0.26,150,6.2
2013-01-19 09:50:00,0.22,142,5.4
2013-01-19 10:50:00,0.23,155,12.1
2013-01-19 11:50:00,0.2,152,9.4
2013-01-19 12:50:00,0.23,156,11.1
2013-01-19 13:50:00,0.21,155,9.4
2013-01-19 14:50:00,0.23,172,10.2
2013-01-19 15:50:00,0.25,155,10.2
2013-01-19 16:50:00,0.28,155,10.2
2013-01-19 17:50:00,0.28,163,10.2
2013-01-19 18:50:00,0.24,145,11.1
2013-01-19 19:50:00,0.3,94,2.2
2013-01-19 20:50:00,0.27,167,11.1
2013-01-19 21:50:00,0.32,161,10.2
2013-01-19 22:50:00,0.26,162,10.2
2013-01-19 23:50:00,0.31,147,10.2
2013-01-20 00:50:00,0.27,165,11.1
2013-01-20 01:50:00,0.26,153,10.2
2013-01-20 02:50:00,0.27,164,10.2
2013-01-20 03:50:00,0.3,165,10.2
2013-01-20 04:50:00,0.28,182,8.2
2013-01-20 05:50:00,0.32,154,5
2013-01-20 06:50:00,0.29,159,5.7
2013-01-20 07:50:00,0.25,181,9.4
2013-01-20 08:50:00,0.26,161,6.2
2013-01-20 09:50:00,0.25,171,7.3
2013-01-20 10:50:00,0.24,145,11.1
2013-01-20 11:50:00,0.27,156,6.5
2013-01-20 12:50:00,0.29,168,11.1
2013-01-20 13:50:00,0.35,156,11.1
2013-01-20 14:50:00,0.43,147,10.2
2013-01-20 15:50:00,0.52,225,3.1
2013-01-20 16:50:00,0.53,215,3.1
2013-01-20 17:50:00,0.57,218,3.4
2013-01-20 18:50:00,0.54,219,3.5
2013-01-20 19:50:00,0.53,214,3.4
2013-01-20 20:50:00,0.49,199,3.5
2013-01-20 21:50:00,0.47,218,3
2013-01-20 22:50:00,0.42,217,3
2013-01-20 23:50:00,0.41,164,11.1
2013-01-21 00:50:00,0.36,159,6.5
2013-01-21 01:50:00,0.34,164,11.1
2013-01-21 02:50:00,0.36,153,10.2
2013-01-21 03:50:00,0.39,164,11.1
2013-01-21 04:50:00,0.38,192,3.2
2013-01-21 05:50:00,0.39,198,3.7
2013-01-21 06:50:00,0.42,160,10.2
2013-01-21 07:50:00,0.36,196,3.3
2013-01-21 08:50:00,0.38,187,3.9
2013-01-21 09:50:00,0.35,203,3.8
2013-01-21 10:50:00,0.32,159,11.1
2013-01-21 11:50:00,0.32,168,9.4
2013-01-21 12:50:00,0.3,175,6.2
2013-01-21 13:50:00,0.28,155,11.1
2013-01-21 14:50:00,0.32,161,11.1
2013-01-21 15:50:00,0.29,193,4.1
2013-01-21 16:50:00,0.27,177,6.5
2013-01-21 17:50:00,0.27,178,6.2
2013-01-21 18:50:00,0.28,154,8.2
2013-01-21 19:50:00,0.31,165,10.2
2013-01-21 20:50:00,0.27,173,7.3
2013-01-21 21:50:00,0.49,202,2.5
2013-01-21 22:50:00,0.66,184,3.5
2013-01-21 23:50:00,0.73,186,4.3
2013-01-22 00:50:00,0.81,191,4.3
2013-01-22 01:50:00,0.7,193,4.8
2013-01-22 02:50:00,0.69,181,5.2
2013-01-22 03:50:00,0.69,182,5
2013-01-22 04:50:00,0.7,188,4.8
2013-01-22 05:50:00,0.78,188,5.2
2013-01-22 06:50:00,0.82,187,5
2013-01-22 07:50:00,0.69,196,3.8
2013-01-22 08:50:00,0.71,194,5.2
2013-01-22 09:50:00,0.61,202,4.2
2013-01-22 10:50:00,0.63,190,5.4
2013-01-22 11:50:00,0.67,196,4.8
2013-01-22 12:50:00,0.6,188,5.2
2013-01-22 13:50:00,0.53,197,5.4
2013-01-22 14:50:00,0.44,202,5
2013-01-22 15:50:00,0.43,200,5.4
2013-01-22 16:50:00,0.36,192,5.2
2013-01-22 17:50:00,0.34,202,4.8
2013-01-22 18:50:00,0.33,196,5.2
2013-01-22 19:50:00,0.42,194,5.2
2013-01-22 20:50:00,0.34,193,5
2013-01-22 21:50:00,0.37,172,6.2
2013-01-22 22:50:00,0.35,195,4.5
2013-01-22 23:50:00,0.34,191,5.4
2013-01-23 00:50:00,0.32,170,6.5
2013-01-23 01:50:00,0.27,179,5.4
2013-01-23 02:50:00,0.24,176,5.7
2013-01-23 03:50:00,0.26,193,5.9
2013-01-23 04:50:00,0.28,175,6.2
2013-01-23 05:50:00,0.25,174,6.2
2013-01-23 06:50:00,0.26,189,6.2
2013-01-23 07:50:00,0.27,178,5.9
2013-01-23 08:50:00,0.23,174,5.7
2013-01-23 09:50:00,0.22,197,5.2
2013-01-23 10:50:00,0.19,173,10.2
2013-01-23 11:50:00,0.18,182,5.9
2013-01-23 12:50:00,0.17,165,5.7
2013-01-23 13:50:00,0.16,167,5.2
2013-01-23 14:50:00,0.19,165,9.4
2013-01-23 15:50:00,0.21,151,5.4
2013-01-23 16:50:00,0.26,162,9.4
2013-01-23 17:50:00,0.28,172,5.7
2013-01-23 18:50:00,0.32,178,5.4
2013-01-23 19:50:00,0.34,183,5.2
2013-01-23 20:50:00,0.35,184,5
2013-01-23 21:50:00,0.37,179,5
2013-01-23 22:50:00,0.36,186,5.2
2013-01-23 23:50:00,0.34,173,5.7
2013-01-24 00:50:00,0.3,162,5.4
2013-01-24 01:50:00,0.34,167,5.9
2013-01-24 02:50:00,0.4,204,2.3
2013-01-24 03:50:00,0.5,185,3.1
2013-01-24 04:50:00,0.66,200,3.3
2013-01-24 05:50:00,0.8,201,3.9
2013-01-24 06:50:00,1.07,235,4.1
2013-01-24 07:50:00,1.17,219,4.5
2013-01-24 08:50:00,1.49,218,5.2
2013-01-24 09:50:00,1.67,200,5.7
2013-01-24 10:50:00,1.51,183,6.5
2013-01-24 11:50:00,1.35,198,6.5
2013-01-24 12:50:00,1.27,198,5.9
2013-01-24 13:50:00,1.24,182,7.3
2013-01-24 14:50:00,1.12,194,5
2013-01-24 15:50:00,1.02,197,6.2
2013-01-24 16:50:00,0.74,198,5
2013-01-24 17:50:00,0.7,184,7.3
2013-01-24 18:50:00,0.6,191,6.2
2013-01-24 19:50:00,0.5,178,7.7
2013-01-24 20:50:00,0.43,189,6.9
2013-01-24 21:50:00,0.36,193,6.5
2013-01-24 22:50:00,0.34,183,7.3
2013-01-24 23:50:00,0.29,91,7.7
2013-01-25 00:50:00,-1,-1,-1
2013-01-25 01:50:00,0.31,161,8.2
2013-01-25 02:50:00,0.33,187,7.7
2013-01-25 03:50:00,0.29,192,7.7
2013-01-25 04:50:00,0.29,156,6.9
2013-01-25 05:50:00,0.29,165,7.3
2013-01-25 06:50:00,0.3,147,5.9
2013-01-25 07:50:00,0.33,166,7.7
2013-01-25 08:50:00,0.31,137,6.2
2013-01-25 09:50:00,0.34,137,6.9
2013-01-25 10:50:00,0.29,10,12.1
2013-01-25 11:50:00,0.27,136,7.3
2013-01-25 12:50:00,0.25,160,6.2
2013-01-25 13:50:00,0.22,168,6.2
2013-01-25 14:50:00,0.23,154,6.2
2013-01-25 15:50:00,0.23,165,6.5
2013-01-25 16:50:00,0.32,155,11.1
2013-01-25 17:50:00,0.29,154,7.3
2013-01-25 18:50:00,0.27,125,5.9
2013-01-25 19:50:00,0.3,343,6.2
2013-01-25 20:50:00,0.31,162,10.2
2013-01-25 21:50:00,0.3,189,9.4
2013-01-25 22:50:00,0.26,142,5
2013-01-25 23:50:00,0.21,117,7.7
2013-01-26 00:50:00,0.19,163,10.2
2013-01-26 01:50:00,0.28,47,4.2
2013-01-26 02:50:00,0.31,158,4.6
2013-01-26 03:50:00,0.3,150,4.2
2013-01-26 04:50:00,0.31,173,4.6
2013-01-26 05:50:00,0.37,157,6.2
2013-01-26 06:50:00,-1,-1,-1
2013-01-26 07:50:00,-1,-1,-1
2013-01-26 08:50:00,-1,-1,-1
2013-01-26 09:50:00,-1,-1,-1
2013-01-26 10:50:00,-1,-1,-1
2013-01-26 11:50:00,-1,-1,-1
2013-01-26 12:50:00,-1,-1,-1
2013-01-26 13:50:00,-1,-1,-1
2013-01-26 14:50:00,-1,-1,-1
2013-01-26 15:50:00,0.41,161,6.9
2013-01-26 16:50:00,0.41,168,6.5
2013-01-26 17:50:00,0.4,182,6.5
2013-01-26 18:50:00,0.39,183,6.5
2013-01-26 19:50:00,0.37,171,6.2
2013-01-26 20:50:00,0.39,162,6.2
2013-01-26 21:50:00,0.44,174,6.5
2013-01-26 22:50:00,0.44,174,5.9
2013-01-26 23:50:00,-1,-1,-1
2013-01-27 00:50:00,-1,-1,-1
2013-01-27 01:50:00,0.35,199,5.9
2013-01-27 02:50:00,0.33,170,6.5
2013-01-27 03:50:00,0.29,177,6.9
2013-01-27 04:50:00,0.27,184,6.2
2013-01-27 05:50:00,0.28,178,6.2
2013-01-27 06:50:00,0.24,199,6.2
2013-01-27 07:50:00,0.28,175,6.2
2013-01-27 08:50:00,0.26,173,5.9
2013-01-27 09:50:00,0.26,175,5.9
2013-01-27 10:50:00,0.28,178,5.4
2013-01-27 11:50:00,0.28,203,5.7
2013-01-27 12:50:00,0.27,159,7.3
2013-01-27 13:50:00,0.27,156,6.2
2013-01-27 14:50:00,0.28,146,6.5
2013-01-27 15:50:00,0.26,154,6.5
2013-01-27 16:50:00,0.35,114,2.1
2013-01-27 17:50:00,0.4,124,2.7
2013-01-27 18:50:00,0.39,110,2.3
2013-01-27 19:50:00,0.39,122,2.3
2013-01-27 20:50:00,0.45,151,6.2
2013-01-27 21:50:00,0.46,126,2.4
2013-01-27 22:50:00,0.39,146,5
2013-01-27 23:50:00,0.35,160,6.5
2013-01-28 00:50:00,0.34,150,11.1
2013-01-28 01:50:00,0.28,183,11.1
2013-01-28 02:50:00,0.27,162,8.8
2013-01-28 03:50:00,0.3,159,9.4
2013-01-28 04:50:00,0.28,160,9.4
2013-01-28 05:50:00,0.25,164,10.2
2013-01-28 06:50:00,0.24,160,9.4
2013-01-28 07:50:00,0.22,173,9.4
2013-01-28 08:50:00,0.25,159,9.4
2013-01-28 09:50:00,0.29,160,8.2
2013-01-28 10:50:00,0.31,169,9.4
2013-01-28 11:50:00,0.29,161,8.8
2013-01-28 12:50:00,0.28,167,8.8
2013-01-28 13:50:00,0.27,171,9.4
2013-01-28 14:50:00,0.25,166,8.8
2013-01-28 15:50:00,0.22,165,9.4
2013-01-28 16:50:00,0.25,197,8.8
2013-01-28 17:50:00,0.27,164,8.2
2013-01-28 18:50:00,0.33,159,8.8
2013-01-28 19:50:00,0.33,155,7.7
2013-01-28 20:50:00,0.29,169,4.6
2013-01-28 21:50:00,0.34,158,8.2
2013-01-28 22:50:00,0.39,168,4.6
2013-01-28 23:50:00,0.52,162,4.3
2013-01-29 00:50:00,0.7,178,4.6
2013-01-29 01:50:00,0.62,159,4.8
2013-01-29 02:50:00,0.53,182,4.8
2013-01-29 03:50:00,0.48,175,4.8
2013-01-29 04:50:00,0.44,171,4.5
2013-01-29 05:50:00,0.42,174,5.4
2013-01-29 06:50:00,0.41,174,5
2013-01-29 07:50:00,0.42,173,5.4
2013-01-29 08:50:00,0.47,193,5.4
2013-01-29 09:50:00,0.51,173,5
2013-01-29 10:50:00,0.57,175,5.2
2013-01-29 11:50:00,0.64,170,5.4
2013-01-29 12:50:00,0.6,170,5.2
2013-01-29 13:50:00,0.59,173,5.4
2013-01-29 14:50:00,0.51,172,4.8
2013-01-29 15:50:00,0.5,174,5.4
2013-01-29 16:50:00,0.46,167,5.4
2013-01-29 17:50:00,0.41,176,6.2
2013-01-29 18:50:00,0.41,179,5.2
2013-01-29 19:50:00,0.39,172,5.4
2013-01-29 20:50:00,0.44,168,5.4
2013-01-30 00:50:00,-1,-1,-1
2013-01-30 01:50:00,0.56,207,5
2013-01-30 02:50:00,0.46,172,4.6
2013-01-30 03:50:00,0.47,175,4.8
2013-01-30 04:50:00,0.38,191,4.3
2013-01-30 05:50:00,0.39,123,8.2
2013-01-30 06:50:00,0.32,192,6.5
2013-01-30 07:50:00,0.35,320,4.3
2013-01-30 08:50:00,0.35,169,5.2
2013-01-30 09:50:00,0.42,164,4.8
2013-01-30 10:50:00,0.62,178,5.2
2013-01-30 11:50:00,0.78,171,5
2013-01-30 12:50:00,0.98,157,5
2013-01-30 13:50:00,1.02,179,5.7
2013-01-30 14:50:00,1.01,171,5.9
2013-01-30 15:50:00,0.99,186,5.7
2013-01-30 16:50:00,0.98,175,6.5
2013-01-30 17:50:00,0.83,155,6.5
2013-01-30 18:50:00,1.11,175,6.2
2013-01-30 19:50:00,0.99,179,7.3
2013-01-30 20:50:00,1.14,175,6.9
2013-01-30 21:50:00,1.4,172,7.3
2013-01-30 22:50:00,1.23,169,7.3
2013-01-30 23:50:00,1.43,166,7.7
2013-01-31 00:50:00,1.69,171,7.3
2013-01-31 01:50:00,1.79,168,7.7
2013-01-31 02:50:00,2.04,177,8.2
2013-01-31 03:50:00,2.22,179,8.8
2013-01-31 04:50:00,1.89,169,9.4
2013-01-31 05:50:00,2.29,166,9.4
2013-01-31 06:50:00,2.27,184,9.4
2013-01-31 07:50:00,1.9,171,8.8
2013-01-31 08:50:00,1.81,180,10.2
2013-01-31 09:50:00,1.61,175,10.2
2013-01-31 10:50:00,1.78,164,9.4
2013-01-31 11:50:00,1.89,177,10.2
2013-01-31 12:50:00,1.99,179,8.2
2013-01-31 13:50:00,1.88,190,6.9
2013-01-31 14:50:00,1.77,174,9.4
2013-01-31 15:50:00,1.59,175,8.8
2013-01-31 16:50:00,1.47,191,7.3
2013-01-31 17:50:00,1.33,195,5.4
2013-01-31 18:50:00,1.22,168,10.2
2013-01-31 19:50:00,1.27,177,8.8
2013-01-31 20:50:00,-1,-1,-1
2013-01-31 21:50:00,1.01,270,4.3
2013-01-31 22:50:00,0.98,161,4.3
2013-01-31 23:50:00,1,200,4.3
2013-02-01 00:50:00,0.96,183,7.7
2013-02-01 01:50:00,0.97,191,5.9
2013-02-01 02:50:00,1.09,189,5.9
2013-02-01 03:50:00,1.07,208,6.2
2013-02-01 04:50:00,1.12,139,5.4
2013-02-01 05:50:00,1.12,208,5
2013-02-01 06:50:00,1.01,182,5
2013-02-01 07:50:00,0.99,212,4.6
2013-02-01 08:50:00,1.05,195,5.9
2013-02-01 09:50:00,1.17,199,5.2
2013-02-01 10:50:00,1.17,204,5.2
2013-02-01 11:50:00,1.35,203,5.2
2013-02-01 12:50:00,1.35,186,6.2
2013-02-01 13:50:00,1.44,195,5.9
2013-02-01 14:50:00,1.46,190,6.5
2013-02-01 15:50:00,1.23,177,6.2
2013-02-01 16:50:00,1.21,171,6.2
2013-02-01 17:50:00,1.13,193,6.9
2013-02-01 18:50:00,0.87,202,5.7
2013-02-01 19:50:00,0.77,197,6.2
2013-02-01 20:50:00,0.73,200,6.5
2013-02-01 21:50:00,0.66,191,5.9
2013-02-01 22:50:00,0.57,194,6.2
2013-02-01 23:50:00,0.5,188,6.5
2013-02-02 00:50:00,0.5,191,6.2
2013-02-02 01:50:00,0.46,144,5.9
2013-02-02 02:50:00,0.41,190,6.5
2013-02-02 03:50:00,-1,-1,-1
2013-02-02 04:50:00,0.31,180,6.9
2013-02-02 05:50:00,0.29,175,6.9
2013-02-02 06:50:00,0.27,187,6.5
2013-02-02 07:50:00,0.23,177,6.9
2013-02-02 08:50:00,0.22,196,6.2
2013-02-02 09:50:00,0.2,178,6.2
2013-02-02 10:50:00,0.24,178,6.5
2013-02-02 11:50:00,0.21,201,6.2
2013-02-02 12:50:00,0.22,193,5.7
2013-02-02 13:50:00,0.28,170,5.9
2013-02-02 14:50:00,0.31,174,5.7
2013-02-02 15:50:00,0.29,179,5.7
2013-02-02 16:50:00,0.32,172,5.7
2013-02-02 17:50:00,0.32,163,5.4
2013-02-02 18:50:00,0.29,164,5.7
2013-02-02 19:50:00,0.31,163,10.2
2013-02-02 20:50:00,0.28,175,5.2
2013-02-02 21:50:00,0.32,157,10.2
2013-02-02 22:50:00,0.3,182,9.4
2013-02-02 23:50:00,0.23,166,11.1
2013-02-03 00:50:00,0.23,176,11.1
2013-02-03 01:50:00,0.25,153,7.7
2013-02-03 02:50:00,0.25,141,9.4
2013-02-03 03:50:00,0.25,165,7.3
2013-02-03 04:50:00,0.55,237,2.8
2013-02-03 05:50:00,0.68,214,3.5
2013-02-03 06:50:00,0.71,213,4.2
2013-02-03 07:50:00,0.64,206,4.1
2013-02-03 08:50:00,0.69,203,4.5
2013-02-03 09:50:00,0.68,207,4.5
2013-02-03 10:50:00,0.65,197,4.5
2013-02-03 11:50:00,0.74,196,4.6
2013-02-03 12:50:00,0.74,175,5.4
2013-02-03 13:50:00,0.8,191,5.4
2013-02-03 14:50:00,0.83,186,5
2013-02-03 15:50:00,0.83,193,5
2013-02-03 16:50:00,0.82,193,5.4
2013-02-03 17:50:00,0.85,196,5.7
2013-02-03 18:50:00,0.87,190,5.7
2013-02-03 19:50:00,0.87,196,5.7
2013-02-03 20:50:00,0.75,201,5.9
2013-02-03 21:50:00,0.79,195,5.4
2013-02-03 22:50:00,0.69,191,5.9
2013-02-03 23:50:00,0.68,192,6.2
2013-02-04 00:50:00,0.63,194,5.7
2013-02-04 01:50:00,0.72,186,6.5
2013-02-04 02:50:00,0.66,209,6.5
2013-02-04 03:50:00,0.66,179,5.2
2013-02-04 04:50:00,0.64,187,5.4
2013-02-04 05:50:00,0.64,189,6.2
2013-02-04 06:50:00,0.62,183,6.2
2013-02-04 07:50:00,0.57,187,6.2
2013-02-04 08:50:00,0.55,199,6.2
2013-02-04 09:50:00,0.46,178,5.7
2013-02-04 10:50:00,0.39,201,5.2
2013-02-04 11:50:00,0.3,182,6.2
2013-02-04 12:50:00,0.26,184,6.5
2013-02-04 13:50:00,0.25,199,5.9
2013-02-04 14:50:00,0.27,198,6.5
2013-02-04 15:50:00,0.28,194,5.4
2013-02-04 16:50:00,0.29,176,6.2
2013-02-04 17:50:00,0.35,190,6.5
2013-02-04 18:50:00,0.29,185,5.7
2013-02-04 19:50:00,0.32,192,6.2
2013-02-04 20:50:00,0.32,188,5.9
2013-02-04 21:50:00,0.29,187,6.2
2013-02-04 22:50:00,0.31,174,5.7
2013-02-04 23:50:00,0.28,191,5.7
2013-02-05 00:50:00,0.31,191,5.2
2013-02-05 01:50:00,0.3,172,4.8
2013-02-05 02:50:00,0.33,173,5.7
2013-02-05 03:50:00,0.31,177,4.8
2013-02-05 04:50:00,0.32,163,5
2013-02-05 05:50:00,0.3,178,5
2013-02-05 06:50:00,0.29,177,5
2013-02-05 07:50:00,0.26,194,5
2013-02-05 08:50:00,0.25,195,4.5
2013-02-05 09:50:00,0.25,174,4.6
2013-02-05 10:50:00,0.22,194,4.5
2013-02-05 11:50:00,0.36,241,2.1
